iter	MAE	RMSE
5253	0.1041881852	0.1388181907
5254	0.1041811815	0.1388104147
5255	0.1041729525	0.1387985572
5256	0.1041680816	0.1387928002
5257	0.1041641278	0.1387890731
5258	0.1041603293	0.1387840946
5259	0.1041601717	0.138783744
5260	0.1041572344	0.1387805856
5261	0.10414618	0.1387667163
5262	0.1041291282	0.1387474548
5263	0.1041192159	0.1387358479
5264	0.1041147238	0.1387300317
5265	0.1041053084	0.1387183667
5266	0.104102847	0.138715269
5267	0.10409804	0.1387091504
5268	0.1040978144	0.1387088925
5269	0.1040919613	0.1387016761
5270	0.1040796192	0.1386862482
5271	0.1040748131	0.1386808461
5272	0.1040646968	0.1386678443
5273	0.1040544455	0.1386546611
5274	0.1040514571	0.1386514333
5275	0.1040502657	0.1386498238
5276	0.1040480977	0.1386469063
5277	0.1040420961	0.1386398351
5278	0.1040401982	0.1386375804
5279	0.1040317321	0.138627111
5280	0.1040262718	0.1386204887
5281	0.1040168189	0.138608564
5282	0.1040122962	0.1386035024
5283	0.1040079598	0.1385977883
5284	0.1039970929	0.1385837828
5285	0.1039928425	0.1385785914
5286	0.1039856306	0.1385698124
5287	0.1039824186	0.1385658783
5288	0.1039797801	0.1385622648
5289	0.1039713164	0.1385526625
5290	0.1039656154	0.138545537
5291	0.1039619551	0.1385406632
5292	0.1039554422	0.138532056
5293	0.1039522535	0.1385293186
5294	0.1039468497	0.1385229995
5295	0.1039430288	0.1385186843
5296	0.1039350392	0.1385091883
5297	0.1039198741	0.1384912329
5298	0.1039151695	0.1384853425
5299	0.1039100956	0.1384795015
5300	0.1039006595	0.138468976
5301	0.1038957556	0.1384639475
5302	0.1038928721	0.1384607623
5303	0.1038843385	0.1384497748
5304	0.1038780088	0.1384414722
5305	0.1038714269	0.1384329178
5306	0.1038671377	0.1384270161
5307	0.1038619482	0.1384198763
5308	0.1038580986	0.1384147108
5309	0.1038517238	0.1384058053
5310	0.1038468532	0.138399595
5311	0.1038462746	0.1383987317
5312	0.1038441939	0.1383951696
5313	0.1038429954	0.1383938815
5314	0.1038413704	0.138391783
5315	0.103834553	0.1383832957
5316	0.1038247967	0.1383726604
5317	0.103817239	0.1383638993
5318	0.1038069205	0.1383484486
5319	0.1037997235	0.1383381427
5320	0.1037968549	0.1383353657
5321	0.1037928477	0.138330145
5322	0.1037925307	0.1383299519
5323	0.1037913283	0.1383285744
5324	0.1037783285	0.1383133416
5325	0.1037723567	0.1383059252
5326	0.1037679283	0.1382996779
5327	0.1037588741	0.1382887167
5328	0.1037524565	0.1382814287
5329	0.1037450165	0.1382715154
5330	0.1037369774	0.1382617355
5331	0.103736353	0.1382607043
5332	0.1037344614	0.1382586296
5333	0.1037333992	0.1382573959
5334	0.1037295826	0.1382532791
5335	0.103723655	0.1382466483
5336	0.1037127947	0.1382338656
5337	0.1036995222	0.1382167681
5338	0.1036888898	0.1382030429
5339	0.1036834716	0.1381960514
5340	0.1036760027	0.1381858426
5341	0.1036678414	0.1381762011
5342	0.1036677383	0.1381759145
5343	0.1036601471	0.1381671494
5344	0.1036551632	0.1381606041
5345	0.1036522836	0.138157396
5346	0.1036501316	0.1381551333
5347	0.1036498964	0.1381547647
5348	0.1036420581	0.1381451365
5349	0.1036354328	0.1381365979
5350	0.1036334999	0.1381342802
5351	0.1036258759	0.1381249823
5352	0.1036229316	0.1381214034
5353	0.1036107708	0.1381064096
5354	0.1036096369	0.1381051171
5355	0.1036032702	0.1380980682
5356	0.1035961089	0.1380887605
5357	0.1035898989	0.1380811671
5358	0.1035819748	0.1380701946
5359	0.1035806712	0.1380687701
5360	0.1035788442	0.1380664743
5361	0.1035788119	0.1380664572
5362	0.103571976	0.138058658
5363	0.1035677844	0.138053408
5364	0.1035558642	0.1380377124
5365	0.1035536339	0.1380350816
5366	0.1035499643	0.1380303703
5367	0.1035444677	0.1380242196
5368	0.1035424712	0.1380218485
5369	0.1035371245	0.1380159563
5370	0.1035366184	0.1380152201
5371	0.1035285834	0.1380060122
5372	0.1035267468	0.1380038101
5373	0.1035244298	0.1380018516
5374	0.1035239838	0.1380012655
5375	0.1035197197	0.1379957631
5376	0.1035155103	0.1379912169
5377	0.1035084263	0.1379814053
5378	0.103508391	0.1379812717
5379	0.1035082482	0.1379811786
5380	0.1035004455	0.1379711147
5381	0.1034948247	0.1379641262
5382	0.1034947886	0.1379640845
5383	0.1034908974	0.1379596981
5384	0.1034886916	0.1379568922
5385	0.1034867383	0.1379546181
5386	0.1034852118	0.1379531567
5387	0.1034764581	0.1379419214
5388	0.1034673859	0.1379304476
5389	0.1034598352	0.1379212835
5390	0.1034561344	0.1379164086
5391	0.103448519	0.1379071895
5392	0.1034455534	0.1379030101
5393	0.1034451945	0.1379026133
5394	0.1034383678	0.1378941368
5395	0.1034374859	0.1378930138
5396	0.1034305547	0.1378844192
5397	0.1034251372	0.1378777526
5398	0.1034165089	0.1378648033
5399	0.1034136001	0.1378612659
5400	0.1034096971	0.1378571022
5401	0.1034048132	0.1378506806
5402	0.1034004833	0.1378441021
5403	0.103398185	0.1378414157
5404	0.1033952563	0.1378385314
5405	0.1033929258	0.1378355434
5406	0.1033820499	0.1378220051
5407	0.1033802839	0.1378195389
5408	0.1033769905	0.1378151324
5409	0.1033724696	0.1378095286
5410	0.1033619311	0.1377963251
5411	0.1033578744	0.1377913821
5412	0.1033452487	0.1377767611
5413	0.1033413169	0.1377712188
5414	0.1033411639	0.1377711326
5415	0.1033364441	0.1377659394
5416	0.1033363416	0.1377658808
5417	0.1033311962	0.1377599416
5418	0.103320853	0.1377468829
5419	0.1033186862	0.1377440432
5420	0.1033119092	0.1377369822
5421	0.1033045307	0.1377285019
5422	0.1033015932	0.13772472
5423	0.1032943473	0.1377154524
5424	0.1032919442	0.1377124737
5425	0.1032872856	0.137706643
5426	0.1032840602	0.1377030301
5427	0.103282979	0.1377020715
5428	0.1032749448	0.1376922934
5429	0.1032691312	0.1376859162
5430	0.1032633784	0.1376793645
5431	0.1032612571	0.137676799
5432	0.1032584777	0.1376740946
5433	0.1032518261	0.13766614
5434	0.1032438306	0.1376566243
5435	0.1032360176	0.1376465977
5436	0.1032359071	0.1376465308
5437	0.1032305753	0.1376396016
5438	0.1032246599	0.1376332141
5439	0.103214176	0.1376201063
5440	0.1032070892	0.1376099255
5441	0.1032015339	0.1376028249
5442	0.1031960595	0.1375967244
5443	0.1031914434	0.1375912766
5444	0.1031845099	0.1375818024
5445	0.1031814774	0.137577524
5446	0.1031657439	0.1375577567
5447	0.1031636908	0.1375549864
5448	0.1031625443	0.137553414
5449	0.103161448	0.1375519191
5450	0.1031588774	0.1375494247
5451	0.1031552728	0.1375460581
5452	0.1031457626	0.1375356904
5453	0.1031438899	0.1375338912
5454	0.1031386854	0.1375271941
5455	0.1031315449	0.1375197912
5456	0.103127544	0.1375145894
5457	0.1031201672	0.1375049655
5458	0.103113904	0.1374971916
5459	0.1031042423	0.1374862889
5460	0.1030981432	0.1374784647
5461	0.1030980987	0.1374784478
5462	0.1030874531	0.1374645717
5463	0.1030826667	0.1374606138
5464	0.1030768626	0.1374533965
5465	0.1030635856	0.1374365925
5466	0.1030598336	0.1374308571
5467	0.1030490109	0.1374184884
5468	0.1030429724	0.1374106482
5469	0.1030393372	0.1374065337
5470	0.1030331542	0.1373995118
5471	0.103028501	0.1373938728
5472	0.103021998	0.1373859641
5473	0.1030179834	0.1373816834
5474	0.1030134095	0.1373763687
5475	0.1030088489	0.137371542
5476	0.1030040661	0.1373656071
5477	0.1029958258	0.1373552059
5478	0.1029930666	0.137352249
5479	0.1029876851	0.1373457203
5480	0.1029861035	0.1373440718
5481	0.102982945	0.1373402506
5482	0.1029791959	0.1373360083
5483	0.102976458	0.1373330629
5484	0.1029747942	0.1373310622
5485	0.1029731749	0.1373291334
5486	0.1029661541	0.137321406
5487	0.1029606662	0.1373155714
5488	0.102956269	0.1373099504
5489	0.102953026	0.1373063872
5490	0.1029502923	0.1373034983
5491	0.1029466939	0.1372991921
5492	0.1029413273	0.137291997
5493	0.1029312482	0.1372801695
5494	0.1029289683	0.1372771599
5495	0.1029255658	0.1372727567
5496	0.1029214003	0.1372682058
5497	0.1029114023	0.1372564974
5498	0.1029006736	0.1372439098
5499	0.1028899711	0.1372305649
5500	0.1028871037	0.1372273944
5501	0.1028867822	0.137227177
5502	0.1028797073	0.1372167638
5503	0.1028788492	0.1372156266
5504	0.102875068	0.1372112093
5505	0.1028749346	0.1372111051
5506	0.1028725021	0.1372082005
5507	0.1028657101	0.1371996859
5508	0.1028642991	0.1371972441
5509	0.1028624264	0.1371949773
5510	0.1028592757	0.1371921299
5511	0.1028559173	0.1371881552
5512	0.1028556958	0.1371878796
5513	0.1028505051	0.1371823767
5514	0.1028475751	0.1371795438
5515	0.1028396216	0.1371697081
5516	0.1028345601	0.1371637076
5517	0.1028302748	0.1371593273
5518	0.1028270278	0.13715498
5519	0.1028210483	0.1371473417
5520	0.1028134134	0.1371385073
5521	0.1028103032	0.1371349197
5522	0.1028050493	0.1371283504
5523	0.1027979506	0.1371193497
5524	0.1027810546	0.1370986531
5525	0.102776083	0.1370922797
5526	0.1027707701	0.1370851616
5527	0.1027637403	0.1370760059
5528	0.1027598923	0.1370718042
5529	0.1027532475	0.1370631024
5530	0.1027472565	0.1370558143
5531	0.1027460585	0.1370544401
5532	0.1027342298	0.1370396076
5533	0.1027292396	0.1370337293
5534	0.1027236375	0.1370274195
5535	0.1027096037	0.1370101995
5536	0.1026949689	0.1369918999
5537	0.1026830408	0.1369756324
5538	0.1026753692	0.1369647752
5539	0.1026657609	0.1369510358
5540	0.1026565715	0.1369391284
5541	0.1026534091	0.1369350083
5542	0.1026502119	0.136930739
5543	0.1026364124	0.1369148577
5544	0.1026309712	0.1369086479
5545	0.10262706	0.1369038958
5546	0.1026204185	0.1368970848
5547	0.1026140975	0.1368884617
5548	0.1026056312	0.136878959
5549	0.1025972711	0.1368695499
5550	0.1025962648	0.1368682041
5551	0.1025937736	0.1368657924
5552	0.1025836724	0.1368538991
5553	0.102578203	0.1368471356
5554	0.1025753434	0.136843815
5555	0.1025720279	0.1368399859
5556	0.1025687356	0.1368349622
5557	0.1025643688	0.1368304054
5558	0.102560719	0.136825165
5559	0.1025591609	0.136823141
5560	0.1025492726	0.1368101647
5561	0.1025470159	0.1368081719
5562	0.1025379579	0.1367960182
5563	0.1025347139	0.1367922923
5564	0.1025298676	0.1367868867
5565	0.1025252912	0.1367811026
5566	0.1025202939	0.1367750819
5567	0.1025185074	0.1367721628
5568	0.1025154598	0.1367691166
5569	0.1025127046	0.1367658699
5570	0.1025082246	0.136760307
5571	0.1025078375	0.1367600421
5572	0.1025070568	0.136759255
5573	0.102504033	0.1367560314
5574	0.1025020687	0.1367539748
5575	0.1024944598	0.1367437804
5576	0.1024877379	0.136733372
5577	0.1024834464	0.13672871
5578	0.1024788901	0.1367226014
5579	0.1024690989	0.1367113081
5580	0.102468486	0.1367107823
5581	0.102465619	0.1367076131
5582	0.1024546755	0.1366938752
5583	0.1024382051	0.1366734011
5584	0.1024320355	0.1366662249
5585	0.1024268125	0.1366591525
5586	0.1024231393	0.1366549152
5587	0.1024168882	0.1366484521
5588	0.1023990167	0.1366241826
5589	0.1023970422	0.1366218326
5590	0.1023849229	0.1366058227
5591	0.1023746916	0.1365930087
5592	0.1023722927	0.1365888503
5593	0.1023701905	0.1365860914
5594	0.1023674951	0.1365829086
5595	0.1023579676	0.1365725262
5596	0.1023521077	0.1365652334
5597	0.1023498124	0.1365625603
5598	0.1023463791	0.1365585714
5599	0.1023383176	0.1365488506
5600	0.1023358188	0.1365458183
5601	0.1023291469	0.1365379332
5602	0.1023188637	0.1365254492
5603	0.1023172987	0.1365236274
5604	0.1023120894	0.1365170621
5605	0.102304435	0.1365072329
5606	0.1023001325	0.1365020022
5607	0.1022956499	0.1364965884
5608	0.102294784	0.1364957744
5609	0.1022895582	0.1364897305
5610	0.1022859667	0.1364855089
5611	0.1022688288	0.1364648292
5612	0.1022616256	0.1364555466
5613	0.1022577493	0.1364504117
5614	0.1022514916	0.1364418916
5615	0.1022502124	0.1364403064
5616	0.1022431117	0.1364317889
5617	0.1022358011	0.1364221454
5618	0.1022303046	0.1364158391
5619	0.10222578	0.1364101303
5620	0.1022200571	0.136403118
5621	0.1022150465	0.1363976383
5622	0.1022050504	0.1363848873
5623	0.1021947078	0.1363715564
5624	0.1021922377	0.1363686788
5625	0.1021857066	0.1363607531
5626	0.10218229	0.1363568534
5627	0.1021760919	0.1363499399
5628	0.1021712631	0.1363437809
5629	0.1021671687	0.1363382749
5630	0.1021617964	0.1363320537
5631	0.102160602	0.1363303426
5632	0.102155621	0.1363243205
5633	0.1021478037	0.1363149578
5634	0.1021430489	0.1363096664
5635	0.1021421512	0.1363086732
5636	0.1021387868	0.1363044372
5637	0.1021356186	0.1363005448
5638	0.1021279102	0.1362908422
5639	0.1021225519	0.1362842625
5640	0.1021223453	0.1362840591
5641	0.1021212682	0.1362829123
5642	0.1021185306	0.1362800275
5643	0.1021160576	0.1362773761
5644	0.1021051564	0.1362634934
5645	0.1020996893	0.1362570509
5646	0.1020957772	0.1362527265
5647	0.1020867601	0.1362417479
5648	0.1020826921	0.1362373848
5649	0.102079445	0.1362325552
5650	0.1020712881	0.1362209143
5651	0.1020671235	0.1362155702
5652	0.1020632642	0.1362108629
5653	0.1020558788	0.1362011209
5654	0.1020512038	0.1361946896
5655	0.1020459573	0.1361874354
5656	0.1020410562	0.136182325
5657	0.1020318741	0.136169665
5658	0.1020297188	0.1361674453
5659	0.1020149278	0.1361490167
5660	0.1020105599	0.1361441421
5661	0.1020104647	0.1361440919
5662	0.1020040186	0.1361362296
5663	0.1020019988	0.1361339204
5664	0.1019998999	0.1361313959
5665	0.1019935766	0.1361231013
5666	0.1019910196	0.1361196914
5667	0.1019859567	0.1361136778
5668	0.1019825557	0.1361093667
5669	0.1019813044	0.136107984
5670	0.1019807386	0.1361071537
5671	0.1019778514	0.1361043438
5672	0.1019698595	0.1360943777
5673	0.101967245	0.1360906217
5674	0.1019625221	0.1360855197
5675	0.1019603798	0.1360822172
5676	0.1019568975	0.13607804
5677	0.101956115	0.1360773271
5678	0.1019466859	0.1360650865
5679	0.1019399276	0.1360570466
5680	0.1019339064	0.1360488622
5681	0.1019315614	0.1360459089
5682	0.1019231683	0.1360344571
5683	0.1019183495	0.1360285661
5684	0.101916521	0.1360262407
5685	0.1019123621	0.1360216312
5686	0.1019106784	0.1360195618
5687	0.1019047296	0.1360111133
5688	0.1019013464	0.1360067631
5689	0.1018963937	0.1360008475
5690	0.1018963201	0.1360008137
5691	0.1018940488	0.1359983016
5692	0.1018898794	0.1359937609
5693	0.1018845711	0.1359884132
5694	0.1018777942	0.1359793073
5695	0.1018728273	0.1359729206
5696	0.1018721633	0.1359723223
5697	0.1018660885	0.135963754
5698	0.1018589006	0.1359545009
5699	0.101855474	0.1359501401
5700	0.1018535942	0.1359480491
5701	0.1018494854	0.1359433855
5702	0.101847473	0.1359415664
5703	0.1018400475	0.1359321193
5704	0.1018370443	0.1359277411
5705	0.1018293813	0.1359189728
5706	0.1018239896	0.1359118997
5707	0.1018206879	0.135908332
5708	0.101814114	0.1359012879
5709	0.1018131761	0.135900108
5710	0.1017999566	0.135883397
5711	0.1017908485	0.1358715249
5712	0.1017851899	0.1358644711
5713	0.1017847922	0.1358642068
5714	0.1017819966	0.1358610287
5715	0.1017806062	0.1358590205
5716	0.1017721539	0.1358489548
5717	0.1017698163	0.1358462784
5718	0.1017636529	0.1358379569
5719	0.1017599734	0.1358332323
5720	0.1017566981	0.1358289128
5721	0.1017491093	0.135818173
5722	0.1017451495	0.1358131468
5723	0.1017448811	0.1358127389
5724	0.1017426233	0.1358099791
5725	0.1017415808	0.1358082913
5726	0.1017356337	0.1358003867
5727	0.1017229588	0.1357861374
5728	0.1017181815	0.1357808657
5729	0.1017138511	0.1357762265
5730	0.1017120325	0.135774543
5731	0.1017072607	0.1357684492
5732	0.1017047259	0.1357655951
5733	0.1017020186	0.1357620821
5734	0.1016988442	0.1357584477
5735	0.1016974403	0.1357572382
5736	0.1016895441	0.1357487261
5737	0.1016884424	0.1357472892
5738	0.1016806581	0.1357378296
5739	0.1016785836	0.1357356081
5740	0.1016757796	0.1357321864
5741	0.1016752272	0.1357314055
5742	0.1016708987	0.1357257622
5743	0.1016689023	0.1357235066
5744	0.1016628858	0.1357163482
5745	0.1016584378	0.1357102154
5746	0.1016473715	0.1356970207
5747	0.1016439979	0.1356935538
5748	0.1016420581	0.135691511
5749	0.1016364173	0.135685151
5750	0.1016323978	0.1356798609
5751	0.1016268701	0.1356731402
5752	0.1016232853	0.1356690552
5753	0.1016224867	0.1356681844
5754	0.1016112502	0.1356535699
5755	0.1016082485	0.1356502047
5756	0.1016057451	0.1356477403
5757	0.1016014195	0.1356428207
5758	0.101598472	0.1356393429
5759	0.1015957378	0.1356363684
5760	0.1015889059	0.1356284267
5761	0.1015791068	0.1356177723
5762	0.1015747824	0.1356130648
5763	0.1015708251	0.1356088339
5764	0.1015637643	0.1355986257
5765	0.1015624155	0.1355967791
5766	0.1015562294	0.135588544
5767	0.1015505767	0.1355817617
5768	0.101545405	0.1355758628
5769	0.1015435465	0.1355734628
5770	0.1015357951	0.1355644086
5771	0.101528187	0.1355552808
5772	0.1015189546	0.1355431657
5773	0.1015103222	0.1355332937
5774	0.1015103122	0.1355332752
5775	0.1015075846	0.1355295717
5776	0.1015049692	0.1355270954
5777	0.1014948429	0.1355138566
5778	0.1014940824	0.1355130692
5779	0.1014939246	0.1355127568
5780	0.1014862593	0.1355026608
5781	0.1014849744	0.1355015028
5782	0.1014750743	0.1354897184
5783	0.1014713903	0.1354857662
5784	0.1014568189	0.1354680642
5785	0.1014491508	0.1354565137
5786	0.1014469194	0.1354532095
5787	0.1014425189	0.1354486202
5788	0.1014357615	0.1354407959
5789	0.1014253948	0.1354283403
5790	0.1014205098	0.1354222627
5791	0.1014132976	0.1354135742
5792	0.1014120508	0.135411924
5793	0.1014026415	0.1354005051
5794	0.1014022182	0.1353997585
5795	0.1013950324	0.1353921097
5796	0.1013912335	0.1353871842
5797	0.1013874207	0.135382721
5798	0.1013863019	0.1353806346
5799	0.1013793903	0.1353728879
5800	0.101375422	0.1353682565
5801	0.1013671686	0.1353578219
5802	0.1013662924	0.1353562456
5803	0.1013527565	0.1353412362
5804	0.1013487938	0.1353367259
5805	0.1013387717	0.1353260335
5806	0.1013380539	0.1353251462
5807	0.1013375246	0.1353243529
5808	0.1013314587	0.1353158383
5809	0.1013307345	0.1353150798
5810	0.1013260071	0.1353093167
5811	0.1013196207	0.1353015914
5812	0.1013191641	0.1353011673
5813	0.1013044614	0.1352814831
5814	0.1012983274	0.1352736743
5815	0.1012949669	0.1352680851
5816	0.1012835404	0.1352539461
5817	0.1012787629	0.1352477617
5818	0.1012735856	0.1352404619
5819	0.1012595412	0.1352229708
5820	0.1012544698	0.1352164565
5821	0.1012479028	0.1352078201
5822	0.1012423602	0.1352013978
5823	0.1012409717	0.1351999282
5824	0.1012404044	0.1351992631
5825	0.1012385143	0.1351972024
5826	0.1012333605	0.1351914105
5827	0.101224103	0.1351791977
5828	0.1012208212	0.1351752585
5829	0.1012161971	0.1351698583
5830	0.1012080105	0.1351605281
5831	0.1012019581	0.135152584
5832	0.1011985625	0.1351489979
5833	0.1011934496	0.135142348
5834	0.1011892923	0.1351366621
5835	0.1011852526	0.1351321808
5836	0.1011849163	0.1351316472
5837	0.1011799811	0.1351260821
5838	0.1011760587	0.135121062
5839	0.1011702978	0.1351136562
5840	0.1011632951	0.135105751
5841	0.1011622646	0.1351042332
5842	0.1011483822	0.1350873967
5843	0.1011474972	0.1350864361
5844	0.1011410287	0.1350784771
5845	0.1011389566	0.135076193
5846	0.1011321735	0.1350672319
5847	0.1011233328	0.135057113
5848	0.1011189748	0.1350525416
5849	0.1011114697	0.1350441124
5850	0.1011032864	0.1350344061
5851	0.1011013375	0.1350321003
5852	0.1010836269	0.1350104388
5853	0.1010824778	0.1350091742
5854	0.10107938	0.135005556
5855	0.1010755809	0.1350009095
5856	0.1010726452	0.1349976049
5857	0.1010660777	0.1349902814
5858	0.1010594018	0.1349826397
5859	0.1010518065	0.1349737507
5860	0.1010499039	0.1349718172
5861	0.1010431627	0.1349643719
5862	0.101041691	0.1349628308
5863	0.1010366935	0.1349573463
5864	0.1010306651	0.1349496533
5865	0.1010168383	0.134933591
5866	0.10101205	0.1349282721
5867	0.1010096145	0.1349253292
5868	0.1010053054	0.134920093
5869	0.1010050527	0.1349197732
5870	0.1010049525	0.134919651
5871	0.1010028284	0.1349174581
5872	0.1009961498	0.1349091705
5873	0.1009929175	0.1349057082
5874	0.1009865633	0.1348968508
5875	0.1009823718	0.1348920547
5876	0.1009768371	0.1348863756
5877	0.1009712882	0.1348800511
5878	0.1009634424	0.1348701983
5879	0.100960756	0.1348666975
5880	0.1009544592	0.1348583094
5881	0.1009528073	0.1348568934
5882	0.1009424487	0.1348427695
5883	0.1009400912	0.1348399942
5884	0.1009366253	0.1348366033
5885	0.1009303195	0.1348267099
5886	0.1009244543	0.1348189459
5887	0.1009219156	0.1348158622
5888	0.1009116943	0.1348034541
5889	0.1008990414	0.1347860278
5890	0.1008907516	0.1347735276
5891	0.1008895461	0.1347725874
5892	0.1008851374	0.1347673592
5893	0.1008779389	0.1347592392
5894	0.100869273	0.1347482194
5895	0.100865551	0.1347435967
5896	0.1008649568	0.1347429603
5897	0.1008626888	0.1347393727
5898	0.1008584864	0.1347341123
5899	0.1008536917	0.1347273711
5900	0.100845398	0.1347183798
5901	0.1008404474	0.134712904
5902	0.1008369086	0.1347090739
5903	0.10083508	0.1347064835
5904	0.100825591	0.1346936434
5905	0.1008200988	0.1346865538
5906	0.1008129953	0.1346781031
5907	0.1008073035	0.1346710257
5908	0.1008016382	0.1346644653
5909	0.1007980372	0.1346601181
5910	0.1007897418	0.1346490409
5911	0.100787897	0.1346472678
5912	0.1007816229	0.1346405852
5913	0.1007752279	0.1346335807
5914	0.1007715412	0.1346281586
5915	0.100766735	0.1346229613
5916	0.1007658069	0.1346215754
5917	0.100765465	0.1346209722
5918	0.1007599266	0.1346143079
5919	0.1007584496	0.1346122885
5920	0.1007558322	0.1346092349
5921	0.1007527043	0.1346050375
5922	0.100749641	0.1346024634
5923	0.1007426095	0.1345933673
5924	0.1007315926	0.1345805777
5925	0.1007224042	0.134569308
5926	0.1007187013	0.1345658009
5927	0.1007122356	0.1345589383
5928	0.1007090662	0.1345560958
5929	0.100708655	0.1345556776
5930	0.1006959162	0.1345400667
5931	0.100693116	0.1345368015
5932	0.1006871919	0.1345301771
5933	0.1006759567	0.134517189
5934	0.1006723114	0.1345135567
5935	0.1006666688	0.1345065561
5936	0.100664931	0.1345048319
5937	0.1006585545	0.1344971059
5938	0.1006521406	0.1344898951
5939	0.1006491558	0.1344857911
5940	0.1006431901	0.1344790383
5941	0.1006420152	0.1344778119
5942	0.1006325463	0.1344657192
5943	0.1006207116	0.1344531743
5944	0.1006192703	0.1344516126
5945	0.1006129421	0.1344425141
5946	0.1006120563	0.1344418128
5947	0.1006030189	0.1344308464
5948	0.1005949278	0.1344206534
5949	0.1005862408	0.1344107377
5950	0.1005857714	0.1344101944
5951	0.1005825363	0.1344066771
5952	0.1005812949	0.1344052034
5953	0.1005732544	0.134396173
5954	0.1005683809	0.1343898632
5955	0.1005607411	0.1343808974
5956	0.1005568113	0.134376071
5957	0.1005463533	0.1343631012
5958	0.1005463406	0.1343630626
5959	0.1005450276	0.1343619901
5960	0.1005432834	0.1343596765
5961	0.1005427255	0.1343588726
5962	0.100540015	0.1343549021
5963	0.1005351478	0.1343490681
5964	0.1005343735	0.1343483618
5965	0.1005304928	0.1343439153
5966	0.1005280053	0.1343408611
5967	0.1005225561	0.1343347113
5968	0.1005146409	0.1343237253
5969	0.1005129022	0.1343214137
5970	0.1005113501	0.1343199127
5971	0.1005097201	0.134317928
5972	0.1005051866	0.1343121639
5973	0.1004988606	0.1343051509
5974	0.1004969177	0.1343024167
5975	0.1004966903	0.134302272
5976	0.1004953913	0.1343005593
5977	0.1004949214	0.134299934
5978	0.100489117	0.1342914214
5979	0.1004853772	0.1342866182
5980	0.1004816245	0.1342821941
5981	0.1004760847	0.13427557
5982	0.1004686978	0.1342667288
5983	0.1004629003	0.1342598247
5984	0.1004545491	0.1342502522
5985	0.1004503134	0.1342454568
5986	0.1004492136	0.1342444402
5987	0.1004470494	0.1342422279
5988	0.1004456835	0.134240256
5989	0.100432963	0.1342258594
5990	0.1004277391	0.1342201269
5991	0.100414776	0.1342027679
5992	0.1004131398	0.1342010706
5993	0.1004019596	0.134186466
5994	0.1003997783	0.134184014
5995	0.1003938949	0.1341783143
5996	0.1003852334	0.134167941
5997	0.1003852073	0.1341675384
5998	0.1003806882	0.1341620207
5999	0.1003723483	0.1341518698
6000	0.1003617339	0.1341376239
6001	0.1003556449	0.1341296158
6002	0.1003451174	0.1341175108
6003	0.1003355124	0.1341059753
6004	0.1003329201	0.1341029581
6005	0.1003309895	0.1341009507
6006	0.1003258408	0.134094906
6007	0.1003213023	0.1340902692
6008	0.1003078678	0.1340716851
6009	0.100306746	0.1340704629
6010	0.1003032029	0.1340660303
6011	0.1003029985	0.134065715
6012	0.1002909219	0.134048995
6013	0.1002863828	0.1340436865
6014	0.1002832941	0.1340391484
6015	0.1002777277	0.1340320966
6016	0.1002715508	0.1340231742
6017	0.1002675225	0.1340179929
6018	0.1002566229	0.1340055462
6019	0.1002523386	0.1340002098
6020	0.1002437888	0.1339908396
6021	0.1002361143	0.1339825121
6022	0.1002275541	0.1339720828
6023	0.1002231898	0.1339666223
6024	0.1002183416	0.1339607437
6025	0.100214199	0.1339548421
6026	0.1002096275	0.1339484214
6027	0.1002043317	0.1339407938
6028	0.10020182	0.1339386268
6029	0.1001958377	0.1339308708
6030	0.1001843094	0.1339175149
6031	0.1001787618	0.1339099733
6032	0.100177064	0.1339076969
6033	0.1001744508	0.1339050711
6034	0.1001673153	0.1338979763
6035	0.1001668087	0.133897314
6036	0.1001575145	0.1338857868
6037	0.1001514838	0.1338785271
6038	0.1001424453	0.1338677209
6039	0.1001406674	0.1338655521
6040	0.10013588	0.1338601499
6041	0.1001332307	0.133856686
6042	0.1001238588	0.1338457683
6043	0.1001140367	0.1338343122
6044	0.1001076243	0.1338266103
6045	0.100104735	0.1338231355
6046	0.100104719	0.1338231154
6047	0.1000977342	0.13381405
6048	0.1000910449	0.1338058595
6049	0.1000860437	0.1338009615
6050	0.1000820383	0.1337960197
6051	0.1000769265	0.1337906454
6052	0.1000708274	0.1337816622
6053	0.1000698398	0.13378066
6054	0.1000673271	0.1337781078
6055	0.1000531387	0.1337610884
6056	0.1000473296	0.1337529675
6057	0.1000407563	0.1337445791
6058	0.1000287417	0.133730516
6059	0.1000273382	0.1337288409
6060	0.1000242827	0.1337247004
6061	0.1000234674	0.1337238364
6062	0.1000185442	0.1337183867
6063	0.1000118288	0.1337110856
6064	0.1000045329	0.1337022975
6065	0.1000010391	0.13369814
6066	0.100000886	0.1336980321
6067	0.0999979338	0.1336940906
6068	0.0999945139	0.1336899262
6069	0.09999009851	0.1336844761
6070	0.0999880115	0.1336821802
6071	0.09998127884	0.133673172
6072	0.09997420329	0.1336651856
6073	0.09997252726	0.1336628609
6074	0.09997170827	0.1336623949
6075	0.09996448879	0.1336531094
6076	0.09996344234	0.1336515705
6077	0.09995046221	0.1336341268
6078	0.0999456143	0.1336281693
6079	0.09993717406	0.1336180292
6080	0.09993131301	0.1336100755
6081	0.09991796948	0.1335933688
6082	0.09991067711	0.1335851199
6083	0.09990801759	0.1335819607
6084	0.09990678977	0.1335806596
